plaintexts,ciphertexts
65659887,c90cc19248eca5b2
B6877776,c38edaaf7a8ad28a
76667789,c5f73c0fd311190
97759894,1c4789949f7db878
56977773,9f00e122eb10b2ca
56947676,2c209ff4ef6691d5
B5898754,b7468e96f1a2de58
66A6888A,6cb97d6024bfa135
77765676,c62a5efbd311a6ef
888A6847,3fcdcbe6ba46dac9
64776778,54b6321f8c47769d
53887976,ec27d7674ebabb3
488A767A,691dc5fe0f4dddae
566996A6,d083e466af55b11a
69A95885,abcfdfc2e1e38711
79987589,198732995af1a8d9
88769958,4f662a836203cd30
26467767,89293fb0349fdeda
6666A565,d0ddfaa647da4d9
78746694,b327b10e18e001f0
57587697,ae6a2f53c1cfd7a4
64766799,85fc252bfdfe33ab
766676A4,c186a72bc8f5cda5
77757797,f8b1e74162e2b3a0
97568797,b4bdc0d15010c078
77579747,b94bc0e895108b20
A9767767,ce914fd9b58bbb10
87788898,5eb3a5af3a60daef
88586896,c0ba5d1e1f6912c2
87657477,ef9910c24f7a77f0
A4648986,6f7920fb78da467f
769A7777,65bb1be5218b3c93
66867777,150d42e219832214
75876A78,fa20becbbd933a34
59776747,52dad6ec15682a4e
775478A8,2268a1aec79c9106
677937A9,c2ee68c37b25fb9f
77769887,ceb9c56834aade66
75788544,60fc658953f58693
54779588,70a84971b8170d97
858C9657,78b77b5c6d3ac746
56587768,16acd3b392187a55
786A9697,b94ff24e7585dc4b
6A769774,e0fe420cba23e148
63878767,5da8755aeb8ff552
66779689,2a7094fd4447aa15
37986795,4b14c43360eef238
97838688,90120b56b4c73c73
86882A67,6d5381d1eee17de
88669556,7e08a78b706df29d
77568567,61cc1266dd73cd5e
86577568,391d797467224749
67654787,57db8430f2ca228c
89686958,508ddbd66ce7f244
95766A63,b8a33e7c738550e0
47635697,78c73520b567c97a
95996787,f5762199a4d23bcd
68677876,8cdb8a1c2fcbcd59
79656758,6afd110378494a9a
38879867,55059d75789d0169
88964695,69ff6cad67da75e3
98765975,cfac9618fd4e6b0
6998879A,96e704fe9bbf2683
89685B49,c9550e23709802dc
93656677,4ee75362fbd0b230
66A78898,e2cfc280d18918a
77695864,ba31ad489cbbd65e
54467477,f34aedfd5db55291
68667997,c9a39ad30f686b0e
98788486,3868ae46607f21b0
47887778,1d6f704a1b376763
95647937,c67787f7fcb77d08
88677688,74e48dc0e2d13644
6677648A,4d6df918803c16c
57686897,2ba9ba3e5b0b6ae9
66795558,4f62aaff70a1f805
78976875,e77648320dcb311d
7A677A54,29a3f3e5ef85a75d
89587886,280c48c200c3deae
5A8887A6,3c6df447edcc0319
57956967,1135f2a8379896ab
47878877,f00c311dbc118d39
586A5888,7de92ad13e3c9735
78887866,2a3247b960471268
65485986,744186a000a1f49b
758759A5,a88aae73b4b056a2
5888988A,b889f5f572c5e0d2
69698768,c329ecbc34622e48
7A988964,982e421f331d8f0f
89544857,8e183635e9ccb3e3
67A65969,fec228a8371f9790
7A869557,71b6e64007de2eb8
59878776,602eb8687aea5536
478485A9,344964133d1ed057
7A866586,fb31faa54bad44c2
9769775A,ee98834e7b9ad13a
78678977,54bc2045b6209f88
69887684,e0080c6cf8967230
5A85666A,14ff42e876f73fb7
77969A78,caf166d0c4ba156a
67678786,211b32e69ac876ed
76846989,a9b26d6470935af9
89656679,70e4718866b6cb3f
89786568,c343463fe1b2e521
86767649,3a44126bf63ca1c1
85966857,d4492489948dfb8f
78876667,6eb0759c48076a90
77666977,ad0d0094f03e68ea
77776478,9e982262a8f03290
B766885A,ede2c405e64420e1
98566676,53e882a1f86cacd6
56566798,3a640d971a75f0f4
A6786899,988e07d15fbba1bc
79568768,f83791baa4b1fa7a
78778988,c4b9843fe01d83b9
88977878,6981bcf7716315a6
75789675,f22771adf67b0768
8885887A,791e85d870594500
88676755,1f0a4253f5a25052
88776877,57655083289dd25f
776747A7,9e681e0146168dc8
6B758888,f6e0a68cb6dbdf63
75786668,8cf60fc052b29847
7B769A68,2e3a3a1dfdfd2143
66757868,a2e355f3dc89b558
75787678,cb75cccbe0632ace
8A978A58,696972ee2ee3e46f
798565B5,aa88ec39fdfa0e98
A9744544,b7ab6164c8653e6a
47766677,5a7d4d70f6c2b341
66676795,4e5558327762bdc5
85887556,c6bff9f4843a901
88577967,1d57700acf56f395
67576897,4d200a2b6d62e36d
89767786,32feea1010d7d46e
97855586,191f46d41fc26bcd
97867AA6,530fb14b40b510f7
75856687,90ff1cb0c9f9315d
7776866A,c6d35fe8db170df9
7697696A,d8d93619370ba82d
97676564,47c7d6cdbc4e33fc
657A7797,2ece8340379fcff3
55759878,1d20b9804c4b9c50
69696889,15275039324703bb
7486A865,dfa13dab87af1aae
88669797,d99edd51400efbb1
89868576,1dc2134e22a449cf
66677998,b600bac9ee2efe00
B9787887,294e775afd217c12
79788589,b0120ece250b5bd9
58858896,6cff1430bcf7eede
87675875,8dfe00a117f3a317
85886A77,51944d04f71d52a
69576956,94726d1bbab38658
86577477,9b2e612540a2a635
78666737,38ddad0b94a1b4b1
8886A876,8c9bbf125ae068f8
85868886,82b9d7b7e880d496
58677787,2af1aa5151e90388
76776B87,d2dfd1b4d389bbd0
8979A586,24982f174b5dd3ac
64865979,e01b04fee6f55729
73685A46,3a2f978ca612d770
78698476,7bff9b0edc0a1377
56665678,bc3203c6d5fe6b72
86954775,9456477de320d801
66964777,d57281ef2d37ef0e
67688A58,cbe70d654dd6f2d6
65867877,b6575919ea993188
57776863,8610b7595ea948d9
87769787,13441706841795ca
77689886,6d2256ba8be1fb87
86787877,48b83963d50a2b24
67978786,7c7cb02ad95a3515
75879567,de652b77af374737
75756959,b0477fee0ba8fb81
B7B87788,7e4be906f905a9fa
75977667,d2c72d83fce6e7fd
786755B6,921c8559d6109c36
76746758,21afa153634890f0
99637476,4c91b7faca5caa3b
888A8669,5c6627fb2631c881
89799755,d39ca3796ec97b4b
A7767778,cd28ab10a93912a5
75773669,85ee7191a3195eb4
76667687,a211227d55a5efaf
67855679,c9c1de80774b52bf
98557776,fac4a3a5394d9f0f
A7A78875,8c6b059abe56d2a7
76878558,5b698a66afa93750
66675577,9ac41f36aa4a8353
397B7756,1fdd23a01afe8ae8
75677868,6d14eba2da9ec3b1
67676796,18cb85dc015046d1
658A77A6,544a25d5766694db
84979667,40d5c09db17b4cf2
A69677A7,eb7b119f5873449e
76598796,80ed567aa8b08604
67886569,272f55bc288897a6
A7777997,6262cbf8b1433dd5
79687776,38cd42f7fe6af90
A8696679,e4f8756e3a6ae33d
77577674,9dbeb47888e6f022
85866988,785ce35b2f7daaf9
87588865,eb442914612ca1f6
87877775,4736fae5023b0d5d
68848648,c084ce543c19e28c
86487877,e1fcb81b6a69cfa5
875554A6,5e722e99920169d3
78588588,591fcf9b77ad9d9c
869877A7,95dabbbfdeaa7054
58A78597,4b1ad532f7cb01e0
77776866,25ba1339e9ad0b95
96787756,bd9fe9db35499d84
66746A98,b9c68d5810fef6bc
96654767,2baaa0e65b626af6
66668575,1b61d2d7d14736ed
78486757,1d258bf6234ecbaf
67866867,9bf8e8da44a8e728
6597886A,7024e4800553b235
66785689,b482185fec12a360
8797A569,f1683990b26c8a8e
26577897,c9d0a7ed89725af6
75866886,22a0934cd855bf14
787A4975,f8324a6dc1c191b0
8596489A,803a4d86ed423614
86886966,6a445df84865c6e0
97476694,fedddae36e1f138a
76758979,612b554462af9e42
A6689A84,e17398d63f2becf5
99677687,2565757f7beff9dd
88786655,7cf0942490220a19
76A77878,4cf9eab53f744e18
96A84579,ac6309f5a11b4320
55888848,78f6aa723e2214db
97967999,6df240ea63a15bbc
76853859,1e85ba3a46af2f22
88673797,840826a40106ec6e
59697A86,bd526da2d4d6971
69B67875,2d4de02b20cd481f
87AA8576,a1651987b74e0438
58878456,eb821ae8c2af769d
A6766877,2aa8c737cdb7e1cb
67774789,741c5a9097a7a366
76849586,f3bb1a48d9ca1d41
87755866,25e0edc08bcc18a5
77A69956,a3e39279c60d0489
77778557,4b4633137cd8faf9
79575587,b67b732d6b824d0
7586777B,a9665c8dcfdddfd1
57775665,e27958cd505a8beb
77788867,85f613ac4088bf31
96679889,a07c168fa30b006c
76879879,8c26a0b498ff8457
54465669,a22a99e0c44f6226
4876877A,8ebd38313e86165d
74758867,2c7ef5c8451566cf
99779746,ca8fb06e01462169
79676576,b0c2bee88184e63b
88668868,5c44e2eee4e6966b
76587988,bb1136fe32e0a65f
94769558,bfa47d67e33e9f37
69687588,acb8b38fa51dbce6
37689766,d23a9ac1db5c9d84
88567788,7744218b1158018c
77786766,6340d7e9ece62957
57568588,83387958d1a6627b
99857A79,86cfdbc13b24d472
775A6575,12ee5a56e0b73749
67976677,7ebe0550c322372e
787AA888,ea0d63d5de8ebc51
67684775,1ca5c45183d066fe
97847397,d89869c56359679e
98B66686,400b53107fb14092
8A596958,3cc6ada5b16439ba
94896875,857d722135d45734
775A8A66,87bfc097f77776ea
64858966,80569f799d09b13a
68677889,41104e9e3159a0d5
58666998,ffad915d96082bcc
79667688,c1f87c5a60b137f9
76A86768,93dd193b4d491074
97867947,34fdf0ee2f2163db
66695865,23313c56c5711ca6
85845886,b65a5a0a29ff1931
48997656,acaa4dc3633131e2
78667888,ef40fd94e4b292cb
95978579,c0c4194d5dd02869
554B8877,38cc2cf649a7d986
89596576,fe85e18f8a9e85b5
56769868,6896e1a2dcbb01d1
287866B8,7601675db83355a4
76758699,c2e9db2d948eec5d
848A9796,feb8bda91a746da0
69957554,115105b631372516
8466A986,957144c52bc2fb8f
99979966,62a41c6a02538be3
68848A9A,a23144698c873585
9779A777,e106e6f7683908b1
778A7467,76957e397b635328
78866758,2d4ed64a9d29d986
85859858,86ffa45635bfa13a
79949767,ce6fac1750b84e11
89798866,fe5b68230eca597e
67A686A8,e45cc9cb1bd6160e
79899857,9b2bf65565fc9686
78786955,d4e8ac11ff194b09
76665766,6fce92398f039b49
797C6787,b3112fbb26b844eb
75659669,ff8b910850b9cd60
87475986,38ed7f9638216f3c
97879698,b8a7f2f1742b985d
77878797,b1d2f06f71810945
59568868,cc9cce791e8cf27e
98778988,a57fc0a2df3ed933
38876759,de09e13b0ef85ac4
786446A8,d5a5b583b1d58d78
48777766,16c4f4a1b18fb873
47776767,66647d169032e291
98567896,f6ef6f24be6d463f
77778776,d32d1952e0a45ea
66796776,50a7302a0b18d30e
48487779,d6b04e9312249ac2
77667746,321630db27e41bf3
65887A95,4a2917b85ccfba6a
66667798,8e099ea9e2da2990
76579858,a87c13ad245f82c3
78566764,7a6022479d3bec71
67785588,173acec15727ef80
68656777,11a0c4294ca43d0e
4988A787,b9bcd50b1c0b6551
65878967,fd7bf68d501586f5
88688876,c000792940d94724
78768479,ed8ed44cf6f4ee93
73675538,fb7b1f86f3a25971
87757975,ba25acd7142a9900
7778667B,8417904c5960bb50
8868A997,2b219e7772ba8ff2
99957778,2c4b51926deecdba
A5788765,b71221744d5ed6e5
68663B68,e709ff4aff962b0d
85789885,36dc4246323d84c6
78985855,b80408e1a9800713
6945957A,f9200dec4919d232
6A978566,f99d323f3d55b232
85A99565,1473a9ef4f6df05d
48A77777,5f224a0c70a40a22
78468895,c157f682061fddf1
8A778755,6749d34e76cbad84
58688667,4e588235b6ed6b4b
95569558,4989d1444d6189d0
87577476,fc5daf7895a3423a
77765957,c0b36da5704b1b98
87798865,62e2e7ba5ec6ebcb
97889795,91ca953d44445a5c
A6998578,2f01b54c710f80d4
68695759,b3f7551d504bf5c7
85947966,8c7863791f55ecf
79867868,7f655dcaff43c2ec
88656877,dfc89196eb863e90
86798547,6d47e05462eaf38c
97676967,5ab44cbb78aa1a58
588A677A,6148973881705efa
977A67A7,8094de5113cf5f12
77868A99,b423a3aeff8f83f7
58686779,1dd094d9a2063a04
858679B7,1f3017260e2611ee
58869789,9e9e55b92b1cfe0f
89858788,412104356da0b341
86969478,290737f44af1bf68
66779677,4c7968fa655719eb
77994B3A,41dbec8ad297397f
58656978,42fabadd24cadd51
66676686,6fa106a45b0c8d57
95679797,3a038b7a250de001
58969676,6dae83fd8416fed
A6567557,8106d56bdff93254
67998746,5c9368c5f03d88a3
68877797,88565450120fc27f
89768776,45c71136047e451e
66476767,36964a67e1b0bfb2
96668758,572ec5909a90a7ae
8877A979,7ab4083b852fbc7c
86965885,9112df721d72c0f3
598A7967,45092d7675d33e89
84777586,a16f55de5dfbeda9
797A7678,59edf6d1483383e7
7674767A,4d505038d6d1d218
8887468A,75ab0b8c46535d9c
6B675B69,aaf2aab9a5672f8c
88668875,5f336bfff17f6137
59695859,a295ee840c329966
88593658,5992e32f1819c67f
36856866,fef11c523149e621
92B6877A,c7e4711d48703f0d
7A479745,5d3dd8ae625af90c
77667999,611e5b466c84655a
54489757,f5f5ba608cdf4e26
78758695,20214937d79fe2b1
7657998A,f042a7c3b3a4a043
97766777,710bba23a60b2ebb
69986878,326dd6a854482a06
87585586,447e35b48c9d1ea3
97867787,6eebd4ddf841bc07
68568458,d44b7edea393b639
667A6996,72c5aa58bd4df1f4
78996796,7223589d1e552c0b
76367859,79ed4ca1bf73b49
86867877,13850bca7225978d
85897875,da592429ecb8609d
6579459A,2b80443ef9d65ec0
78659893,9ba22c6633db4ff
87988855,332c9f2f1fb6d0c7
68845645,4bb45b1830d5a2a8
68987777,6a88b1d750568c9f
7997A849,aa93227366d6ccfd
65577977,e14b88520fc700b1
5388A848,fb10ddb3002113b6
78567576,4e86767aceb017a4
97776896,70da21d4cefe7486
58877776,8e0188e768dee6f4
55777776,c579f78250f84b77
8C787769,760c3a46ee80220b
98779979,e604ca27b62e1ae
95867796,f8cfe1aadbe1380f
7C494798,aae8e3a821a40632
76568778,92aa07a089541a4b
599868B7,2b01f4750cc14c0c
56885855,faf2f7af9a31163f
486B6877,a6f35569048a5d34
A6879777,e855e38ac1e4182e
77778987,e9c51507cf661d2d
47965586,7061eca9d45c7d04
79878677,3e9160870e977477
89687866,e199c4d9e28362bc
58864888,c739f1fb51719533
976848A9,a0afcf9608179f83
77776667,1edae2a07472879b
58858996,9ddfb2786a0d95ec
87877858,132f6eabed25fce1
44697788,aa776aee338109bf
7B568877,dd9790435f3dd8fb
57556589,45214d1267506cf8
29867859,141290cfe96bb7be
98968756,56725cc532bc1554
89777769,ebeb02ad45908e04
456856A6,56fdcefaf6dc7ad1
86866758,ba2fca2f736195e0
7658777A,b94b24e36c06eb12
56886587,83ffeee9c7123fee
98856956,e7426369b24030d6
5B776885,b888b3543cc57914
79876677,f604dc5469831892
83578866,c346ce5e9b182fae
64967676,a6bf769ef8afd6de
95863A66,c15b697bba40e83c
96567778,852a788850cfafd
86886A48,e5cb82f42e9f86ce
7588A597,49f8a112229bbb02
67767896,32d6f9bbc3f3a1c9
797769AB,1f1e59505610ab90
78567798,a2e0fb9c3a57b22b
66756897,4053d8bbfa2b1f82
66658779,e4f4545dcda28eba
96755878,81db2e4697773aad
76B7896A,2f8f197a73accdf8
86975758,2f14a138181326ef
857A5896,f15e2ac29f3ef5fd
96887577,d98c5c402a66a144
67469888,beed330f4d1c5293
67A55678,98ab7dafe8382b1e
88968659,923c2335af67c558
A7897877,3afbc6dbb4bae9ac
47966856,9ca3f6c646128c51
67758679,5464f53a56384062
77767796,75e480fd3404acc4
68755676,8a926b2000da6ba2
67784B84,2347d63e986dd085
A7665845,5d3d617527c4a2eb
4556987A,ef8bf99c03ec64aa
88798586,f59d701d7cff1ac0
6A575775,13040cfcee428c69
88876776,cbd2d1da51ddb332
6853996A,e3b16ae17732cddd
66849678,ec1cf1ef9166f50c
76868666,4b00b01fc4bea664
57767779,1492a286b70e777
A877B779,a82c0e9ea44c10af
77877873,9d9b3359076fbd48
57779867,6e84d1d71f7df873
87668676,26544274e62ba763
89387895,68c300b3a4dc1bd6
87686997,b861824c5f2081b3
77797A55,51b8ff57a2cef2a4
77546748,7241f3300af186fb
38867675,ac50154607a3e93f
98796856,9ddc98c4ac720509
798A7767,cfa67402452405f9
986A7755,6c8db6e47b5296b2
58658668,9e8abbb22bdab51f
95788768,12bdb8bb5ba36966
8894A885,c294f4ad42af4898
77768568,897450dd08296cb3
49895686,af8a6a3f5197eff6
79646697,bf0f9d2b116925b5
87777795,cedbc830a2b25007
6B497336,302cc6b9de6a31c
67768887,c63e600564b081e0
87556576,1f3c64e42b7647c9
6998B787,6366e640d6a929f1
87744757,6c0ae4800f28edb0
69695736,52ab585c43a0d3e1
57886664,5d20d65f984cc72
78687747,567963cc7fec3c87
49699687,9cf069c50fcc893c
59676974,cabcbe247b2c6d8c
57698657,7123fe37d206291d
83B96776,a6d6c4dc2b467f7b
66675868,3a431ac879262aea
67678956,3ac776c83d21d5a0
A6658768,9786e89e7626c149
97873998,772b214fca7a99b1
88478864,e778c6f6ab39a6ef
A7775677,3748d8e6abf1e8a2
68B6837A,ae0d34a61cd1973e
5A777465,872de3ee5650663b
57698777,47824082d264968b
89667669,aa0167787ed5754f
65748988,746941dcd5c50a79
88677676,a3bff2d01951bde7
676858B7,7d233be8a60e931e
8688B6B9,99908ddd9c2a1f9d
77767788,6486539982219c31
58947486,5234f84ff30547e1
85A7A845,e1878b2b9d681c1c
95436A57,edfa5a3be0259b84
585788A7,5b33bf8801b76281
3886758A,9977db979f16c4c7
65678577,9d7d1fe0285492cc
78957866,9e92af0e898ed5ec
67579696,1ff4e07a87851cf4
97678686,129b8c9ce6a01ffa
59766769,6d37bcc5dd4a83a
6586AA55,2e96d55994f0d629
68896777,61e99128cabd2692
57896797,6358c5d16a7a78b2
75567679,25b71d88bc6cf587
76886795,32113a881319f3b9
87789787,4a5cb7939761f2a5
56669777,165b940e9a528cc0
87793988,3487a1c7860614c8
48568565,5d3919a1d49e7d0f
57768977,566e58b7cf99d120
79A3756A,2ba019c9ffacc15
76775756,d31af9f6a892874
86887648,d4cc665b35900c37
66859965,6f1b373af1a5a8d4
75997665,3d0636136690b029
55457A77,e8f28980911a428d
574B5777,4e2b0a5153a7674e
67787577,7fbc89d7ca20b7f2
76779546,49321295acb594e6
77669875,799fe0ac28268c17
98767758,8836b5f57ee2d813
88857897,736c6962e5120599
86686976,96447f6985cd4d13
4768775A,2c63e8dcaa1c8ba4
69788858,7e7163918d2c297e
87A7695A,fcf16b4842b7a142
66886678,a2e356484bb21e7c
58889687,92f5271d816d1b3f
68798756,2eed39ddb8ffc921
69987789,89fa6e3527fd7392
68848788,1f98849df4a4b366
66677997,6192bba795141676
95869684,ca4d9b8b59f1c061
57968787,c34f177894e14619
49788669,7b672652ac2107d2
79957948,b585b24526bede20
B6779787,d24e7fc50fa06d7a
A9886978,21102289e4eb6f64
97658876,56c347a7f2501295
85848578,a911d2645647f796
BA777868,5bc37299861427b1
7468866A,bc49cf238a8b8bfb
5767A782,56e6fded1182a132
77878676,ddbaef885fa55608
84866785,d18b8f02f33080b9
88776866,257b6e9432d28d36
78788655,35d306c625d7a288
6B566681,e11c51a6c1db7ee2
A7656799,88f289fd26b0c62
78586767,804d5464d353e426
74767845,4598a97c6938a94e
76877887,ee1b444b1c4eaf6a
54686778,4c1dee6ff4c3fd80
68858775,e3f64357960d2a64
789766A8,8103e694e907b52d
867586A6,1f325f38a6f01276
58647878,17b8e4e296d732ea
78777787,ad7a2f5c556f1820
8A89A757,bc693a8c9c44d0e0
78489854,cbb55b7d2517c534
79666667,2335a63eda569414
79785888,a286f8cb6a59379d
77767778,5bff7afd8ded5ce0
88669977,55625442c9c9ea5d
777775B5,cc827885270c8087
AAB74976,264b8eb0df712e3c
56876777,871a2b573a59baf7
A7A76939,f34e84d7bfc4f578
567A5757,ef535aeee61d47bc
66848589,5e31f494426fa6e2
97766577,b7896f7099716fad
76B68A87,233b5fb80a661df8
98599877,c131fb15fdc02b61
86768878,1d42b58f86b1cc21
76777976,a632fb91a557e3c1
A4777794,4ca87d1d6aef219a
368665A7,d6a4b35113bbe69e
88672A79,6229df1afb3b2b7f
49885896,5f1a286d4f0ebefc
75867586,c6ac74e12468169f
84777997,67e94ebc6b3ec68b
55767887,cd6f01f1911d6761
77797648,926814bde9c582e8
75774478,fc43600fcc7cf34e
77885888,8793d7d1ddf1eeca
69967666,9d0ca814e5f7053a
57778776,7ea378d802002970
66776777,3c43b71e357276f6
A66A6A7A,672d87e1e575d511
78C88546,be19162b81220b21
65796486,65dcfe77d2ef0f8a
93849974,4fbe13e379ee197e
7788A968,172806176ee95803
77465669,4aea4f05cf5cee04
77884876,14eb5f3a6200d0ce
8855A569,70bef665c392447e
76986588,8e6a823736c3af59
76787589,a4e719dca246ba7d
98599858,34a49b81afa6a019
598A6696,def0a39a03cdfa02
6B6696A6,ac63a7ad628b79bb
88476588,3c316d1515234139
77666A7B,4cd58b264fca327
76778877,fc81b613c96ab3d1
67677886,264f553d42c81e6a
86975A76,566ded781ea4e82b
67A88867,b16087725bfeca6
57785668,17242906c7abeb6e
8788767A,44353cca6303cac9
7567A46B,57a4dae04722b21a
588A9998,8748b48c16f0290d
67787977,6b73e32e4d1a68ef
65676886,7d3b24f99346bb45
57786648,7b9475c2f34e3b4f
87688587,3150f85a86a0f37b
84776688,45bb0aa006b2dff4
55978657,3fd33ad63e18255d
88979767,8bf033a256225add
68987696,bbd225c3c0e0693a
67658757,ca8b1a5bb5fc3ed6
77476958,83a1cc381d525eca
69555877,33d33c7552db0b4b
87857869,88654ece74ea9b14
87769879,fb6cb9a9efb44cb7
76898676,355be0ca75216d05
48787785,c0031ff1ee459b75
98897987,7767f291a3f8fb76
47A93869,e76818135acc8959
7A7A8976,27e629261006393
86765569,23e66b040d446718
76787655,ef272ec1a0c06d42
76768869,c8209b3ea4639bf9
67697767,f4c847c370868fda
578957A6,6b768a3cd6c24154
75768757,d8bddde96229cf2b
58969695,61e2e5d2fa8c216
77898668,4902a6c02d27a2f4
767A66A7,90d4cdafe8fd3930
98676775,1fbb4def233bd27c
74876748,9e0193127a1ee4b9
99986686,ebc8dbec9a464ea7
57786767,6953c87ccde43cef
536A89A7,ccb74754301d6187
66667788,f31ddbf013c99783
67476667,27e5e09b8d6c1069
77568855,929a0cc532454873
68972688,4e1af0dca7d3b32
88A59888,2be4d4c1404f9ba2
67667CB5,97725bf48c9740b1
96698776,b58ab6eedb784770
66869956,4458476cffc39034
67567667,6690f3a3e2efa89b
94776977,3d21b93f7818683b
964765A7,48e03b4dd26259ef
789378A6,e7c5136a45545146
77946846,ba0f56badc8e200c
65B87676,9304c8af90f6cc56
77668755,5d695880f838a8e9
568A9875,604857872c687d59
68777788,5dff64134ecca916
74877887,12e77f811e01fc72
84987857,385a252f42d024af
67575375,9ec1b28af1a0a3a
86869794,42cfda71860cc4d0
75588778,c40221e789f83ee
57685675,ec333c59463ae98b
868C6B86,ae1fe8a0b93fef4c
666A7688,23cf7d183ce09b2c
7776A778,7546a4d05b463b8d
66587864,94b087388fe24862
7A695864,27dbe8a5a34e2e22
86888877,90ee877eca8b085b
88758467,b94d11f934f8769c
79A69678,6ffb72f9e68968e3
AA686867,1b75c93748cf0a85
97678798,415493eb8d578b13
75698976,8907943d66d60f5e
75988955,8c0b8eb9778c932c
7A698666,6434ccce85bfaa2f
66558966,109643173bf58eac
6B585397,f7bb1fe9fb516404
78666468,9a7d8a83d4b7234d
85866986,5e1e750c760f79ce
A7785686,fb77e620a6fc7005
75566687,231edd6ba2e1f7c4
87897767,b501f3a4eb400a40
54577677,8a9f32f4ed34c17
94846758,56485d1313c1a074
677A7876,f3d0e265a84e77a6
86457677,829b891fd9db2994
7786B978,ee224d407d04d0c8
7589567B,d1a7a2cb4bc37540
97669667,82483f080b8a0692
A77A6862,56f9cfd8c6a9c419
B9787845,f12f60c65e879d6b
87B76468,a39b5422f3d94f6d
79655698,252c78c67a2b47a8
67947667,2b9edd4bef67f043
47787866,9e25eb05d1a89751
77698856,dcd2c349a682118c
75857A67,935d15a8e49cde1
85877987,ba818e8177237529
6A779784,264042f7c09b08ce
7697476A,bd2da6d03fe25b0e
36767767,7210c4f6797847db
66888959,502128bf75cbf37
8679A645,f7d754931fa3bac
78788A87,f3d66c25dde46634
88787866,ed2d07599fa91ad1
77676755,3cfe1bd26244b9f3
89767697,5ac7a3f947a433f0
65A87688,be757035629c37cc
57596657,2b92b2d3c6521c6
48668875,3b685411304e8536
77854866,7f84aab090da8b42
77986985,1fc8f6e9e83be14a
57996767,bffe3570ac3d5991
77887889,e8235b53d9088c07
47586587,3c31743c6f311c7b
899566A7,b0422815935bd258
78775898,39ba8f8caa5a9489
878A5768,a32d9e7ebeb31104
77674758,708d8572aef8eb3e
6887A598,ea12f70c56d82df4
77776679,7e1df2b96590a86f
9A786567,17496b6da66ce214
76797867,bb61995afbc82564
67765577,7e84672c5345490d
57896877,d10bfdfda1c69d7a
A9888475,cacd6ec96782e1b
84977876,633012e85ede726b
986899A5,9f15942b1b57c21d
B7884655,fd08bb701ee14937
66775478,b0a2c82bda748b19
6A655865,623c1f2133055f1c
88857978,579f522c9a657203
97779998,de946412c814ce90
87787799,6a2132ab58bed1d4
67466747,450c92be08f77f7f
87866767,c81061ba360a64f1
77666778,631f2dd11d98ab4
74657857,595cdf86a7a687d7
78758769,10c9611ec92ee344
68B88987,6ff33b9bb0d5ea05
58587876,4a866e5504dd8874
67977577,7202c1ae5d67ac29
79678856,4935b566becb3ed8
69875787,ce4649cfef98a191
86887868,b15d2c12dbad744e
A8986476,1b7675c694e7f462
88888576,90e0b21d9048f7dc
57768699,e6bca1fc72af3d76
