faulty Plaintext,faulty Ciphertext
88758669,18f7578e0e2f7af
77546685,ef08d5af99a1c325
A77AB586,d32be33affb41963
86B79A75,79e1dd6f0c4348ca
84687599,29eec518f39fc9c0
67A88876,9fc7d7d6e62e0237
66985688,15cc0439edccd0fe
87578677,2b750b37d665081
7688747A,5aea923dc691a63f
667A7766,78715304bd70159f
69785787,98ccaf38c4db3bb
38687687,5de0c7df4cc0d824
8A75777A,3ca7ef619c7785f8
77989967,c57cf259b5186497
859A7647,259bb47200015ec9
868B6868,efddaa5d07659cfe
79957878,d3858c5b065b8f77
46756567,b8945eaad0b2b49f
87B85778,b5068235ffe431b5
89767558,6351ec26c9c2a1c4
64769847,b539a3b89fd498b7
9577A864,d0b105c9d0db65cb
87965668,704584512b1b7ceb
75789758,80194cf5e968e705
68764667,9ecf2f875dbb3cee
99A8A777,3fe36d6cfeec063
76979895,deb14b0c6c01377a
88787574,be39bf5da0e6dc63
67766656,29039dc62c5e1c70
87756667,35e4db058f18ebf9
88794569,6921923635c37f73
67765A86,72567eca0d96e175
74575587,d4d2be7845bd7bb
66778475,602b5de4d8d9b82e
96765984,f6cd29971096e83d
45489869,e841a77fe15ea9b8
78768657,eb43f4f3346d0e2c
64784869,9bd0ff6407add136
A7769678,1b42e663aa1aa048
75677779,4565b1e66dfb410e
97688896,b5da8b7a2daacad
87847876,b32f034caef2effd
74497768,6e3924f4e4e7fd3b
86977956,9c1c70a9b40257c9
35574765,1e4627cb96ddefe6
66837763,45b1e7355986b7dc
6857A768,b4615e3ea81f1174
896775AA,b2dd8ea80b753a0a
A7758464,b300ead6d9b148f6
88777798,3afad3fa90db74c5
76778766,54e4adac9197b24f
86796679,5ac35ffb283130d5
77746638,1e9b39f0f908530e
66986996,29cab9cec9a07a44
776AB778,83e4579c01de25b0
65867865,e82a93eaadcb6a44
85537976,4c91ecfebea2f0a7
67657768,6f82930edbd1b0e4
99788688,c809302c7b46dd72
96876656,98b910d529f7c2f4
87866566,8967571d70a1bda1
74787B78,21d5210121ff8fdf
68699986,7cef7f7759fb0815
48966668,4844864844d25983
77588987,37e2d3ea8fb51ddd
888887A5,3aabb3c579fd6ce3
78687464,684f07675e2000f7
76874876,4da8b67f773f9d1a
85667877,e4b4b8c7232424fb
67A8A646,77cd3eb93b5c76b5
67949275,4c7a3f2d0f14e0d2
77877645,b05140699e96ebf
96569745,ac205737195a9ce0
9A656477,cbb7fa56d0499677
76778576,85e04d4c52713995
57578577,7c71b4bd095aa3eb
88866898,cfa07105b17488e6
657868A8,a3d13fc5dacbb0
786B8A85,20999149fb678395
96878846,db7b88b9f11337a0
67978797,fd232b38f3318103
88865875,cf405de4d3f3797c
767A6698,992a3917e152a8ea
86788938,b49529d1afd582b2
77739976,358a2d2273e68eb8
67787787,734a66abbc1e9db4
47946669,a55b7d6ef1800c65
A5775877,9d2685bb4e5afab0
95859877,18b0f0a374b967e2
67645875,19c8065d635575fd
87967787,3ef4381c78cc5fef
6AA68A68,7e85fc69f05319fc
78677578,39b2f591f6f3ed2b
65666785,1853c90464d33217
67655968,4e4ac382cd370529
7549898A,dd2e843cf3de7061
98985A45,6170893bdef5aa3
79966878,43e822e7139ab92d
68557877,8964357278f93394
77788779,89fa082f3d50c1be
88766497,fd2871a6f716b2c2
A664867A,6976044b3560f248
87676857,9cb456134265cd4a
A7786677,b8bf50ee6f819c21
86779897,6047a36ec2c559ff
89766867,fd2c49f5ae132b58
7777B637,4d13c43402ccd132
75997669,4a3868943100b001
87759775,86601a55640fa9ea
67787A85,49343db3cfb94571
77478678,4de14f3ee8735822
68865886,8239b9d1b7bdaeb9
55579677,5135ffa2aab0c4ab
578575A7,b2c3c609c1af0411
98676786,2f631df6f246b5d4
88897978,49d632129cfac641
67687676,b3195b7bca1e782e
6A766787,7d0ac8ed2f56a41a
5A677569,205b68e2d053e82b
87758586,b04d5284dc0d4bbe
57645667,9c2aad0bac03fca6
47957656,8f68814d4622f4d5
57886777,920b74fb5a67b72e
66675787,a03ce7b657c7d721
79677687,79f6b68beca1a359
86886867,9592093176862395
56596976,221ca63fdd71ece3
47598549,7f86be395ef9da33
95556786,81d65462f16b17ca
56679AA9,cbcf07d22643b8ad
77887498,1becb9a5c7f9c288
67797546,e058829ec3c2daf0
86768778,d9603936435dd153
88767789,e8fb6b746cdd89d8
9A978578,75d054f469534931
77888746,a4e9330c9dbab486
47A67966,45f7ee2a370fc312
66588886,38b3b0d3c545d148
5A675988,133661d98a140a32
76577779,2ea0ad8cb0904351
87869875,17b1f454d91b1b68
87786857,d88640b16673eb55
87565666,d5b9d4246706fbd3
96598646,e8fa9b0bf34144c9
67666685,29d33aed767b6e5b
77795357,ef7214b543c83423
988A7788,83ea1cabb78feee8
76775668,e7f8727280883f85
85783865,2130fbdd2dcbca28
86678578,a588aa46faec9a0
768478A8,986f7920dbec8c3
98588878,3255c7707e7e82bc
46788999,2753548d368271bd
758A5998,1cc6cf0a8cb24f3e
73767695,9ff7c6736ba110b8
688677AA,6bd0cf4c43224c69
67856466,80f602ef11a83acd
65658778,d5bcd06d4647d8c4
76767786,bdbdd8bbddddc6e1
854A9576,c88e4848b331bda4
76886797,738471cf23afddda
96788579,cda13da7db2e711d
58978867,a17a9680066df1be
568485AA,fb80057dffcbc1a1
99665667,27acb43db077ca78
76786A98,ae1873d0e608a417
66988874,5d61cae3edd450fc
56785746,eae7ce21b83ebf10
698A6945,8d260a851df48008
87877869,cb493f7563661ede
78576797,8d4508900a2b435e
97977866,348bda1937cba053
87799876,5cfc97a000344154
A8776787,662718a4e382acbe
868886A7,b539c952ea6aa4e6
67887779,2847b09992d48393
67797886,6fa6313ca962ca8
A5998578,37198b8e8e96b022
78865767,1a25db2175fd49c1
76875799,71f82b7c6c18a273
75654586,6b27d7cd08792de3
68648886,94ed8a9aee124df9
68779675,34531120e2cedfa1
A9969798,9f4f7f40eba0a67f
66867873,23fc338fc1f1e57a
66755775,573c1784d6d35c47
97586A86,d34ee1227c87de65
66A78A58,80e1a40b4c90b8d
76786A75,b179310b360209ae
65758A77,f2e665ff3207d74a
76858589,c14f11970620d789
86758765,d89fca5cd25f91c1
9876856A,de0b65ec6cbb12ab
87894678,8d86b7e499f2bd59
76685857,2dd34ca52fc6931c
69A75874,8367d6f36d5d00c6
8658A896,462a71d11e24d42e
38984887,8735d872acb98878
66477767,e7c5b0921a075177
57796778,b2027168cbedeaeb
879889A7,4545bc00d1729aac
78787669,7ea583692b12f5c4
97669785,547fc47214e04800
AB669554,4d7203c28ac13d1d
77785A84,65d86f5ee7ce8dee
65778898,8536fd73689df635
66669A78,9d713c39d6f9ebfe
56796955,8aee9772a41c8711
65737867,b40fb714d64d0647
79866878,375240c52f05fcc6
55888786,701277b24ca19faa
86696856,e4ff2eca8bfe1cae
56866868,b1f6307177976639
66567855,f9aad1af92fb71f1
66586A65,4ace5b4309708a83
986A7478,282bc131eeca91f
75766748,2924215a11578f4a
76598768,276470e1d2ec4ac3
97656767,3112c8f747a93877
97579856,ef62be1ac6dabf4f
59598A87,eef53eb6b18e5d0a
88988967,4ab9fdf50f7295ae
96688758,a0056803bd2b864a
99985754,9c2774b567093a65
88986759,ac1144ce02a2a6bc
98497A97,69a24bda37086cd6
68898765,3bb89170d95d235b
76474688,cb562240a2f784c5
A8668889,563d12640c569d16
99776879,8e4c0bbef5fcc8a1
9498A475,8ff381d763abf9a9
A9597667,f8ec85e3677ddd37
96676777,74be12dc92907aa4
68689649,f932c7076fbef592
8767B477,c387d4541c5d2446
59776AA6,e58cf881dbf5cf9d
86876678,86a8491288ba1032
58677766,769d405240068c23
57997899,8ab8f9205462293c
7878966A,85f1a41fb95c3af7
96459855,1107ae2ab263c6cb
7A878774,214cb535bdeab456
79786787,700aa38e7b3743e1
87667687,ac91ea8cbc9c8c16
88887796,24258cfe0534ce7a
697678AA,56f1e6b534953df9
669A7687,5f85320bf8f06632
79776787,ddf3cbcca5df68ca
66864975,2539ced432b87cc3
58776966,a4331fd548a9b358
96977987,76f03603bc6ef563
95868877,d315427615ec2575
7774A77A,58c8a68e0d21e1fd
8A836958,eaedc3caa9089892
78787588,112e99a4ea87026e
89A83744,76a1820f4ff76822
8A7A6586,ed7b4bca0ed150e5
56668A55,7d4370ba69209da
58776798,15e30152b3a2d65
65797889,bc6f874f0138f607
84788478,eca7a38a892d2826
98586678,6960ae2c54a8cd44
A9866668,d01f51144955027a
86679588,6ccfd0e61040a93d
56677965,eadfb67f05a6a6b6
54676988,85dcc5be3ed28d1d
99767695,46070f69e071980e
69969888,6b11e24ffab42b49
79678978,316192a148b57ac4
66576476,b1c83215cc63862e
88AA4667,50416652309a3d12
5A779577,7a052144a301c1fa
68897797,892f357a564e1dcb
68766769,9dd8df9fe4d042b0
64798786,af7e02fc7d247d96
57777758,559ae8d0ca47df44
98758878,9b997f76baaadb20
75876778,d1e7ca362d40644
67576878,a853cad2d901a98f
77757598,babd8eebe667a27b
86797958,fde37c6a776c6062
7667A857,5c9bc520e567038d
678A7877,72c262221346b32f
6998559A,d81a45a6b8edde78
79976676,5033bb453daa643f
8759A977,831ca3e4b506fea4
77B996A5,3093ce8da267e3b5
77A77687,4b78be274a16bcdf
65879788,b1d3955963eff657
89867989,951061490f5633c2
78987A98,c2decfefc6ca1bea
A5896B87,692c0690700a300d
7A588997,8c13ebb0308defe6
89766867,fd2c49f5ae132b59
66778779,ef2c50e87f44ed62
85A56868,c0680f2830fdcc1b
89779576,a1178226102a849b
87678767,f2190f74a2a2cb8d
77793566,499b567ca743889e
8A56B977,df9d84dd20a357f9
A8669688,4edbe4f583d07a03
67468766,292492adda8c4f31
67A88A77,fe4d35530e48ca2e
7A187787,db1cefa328ad45e1
76676877,2a9188bbf98432bd
65769773,5531d4841e535f86
A67A8872,2bc65b4d7d728b6
77797656,17ca85405ee14f02
56878845,d6ae19ec7c0d53af
89869689,4e77fe87f7eeee32
86487789,aff069edd932fcab
78677679,d8e729843db5da3c
87774576,ef2c5f94d8b42e41
77B94656,8c181bd70e017396
87877476,9a9614a3131291e8
5778A858,31aa233db78224dc
37684886,a13a90b700e145f7
77685865,6eb0c98ea384efac
76786796,a707a7a3777dea5d
6695786A,2f8edbff826425b
8A668786,65855285012a4d3f
68896858,3ffe765fe39754ce
47748377,c3abbd4a9a9da9e9
77985667,d8d14e7e654b4b1d
66695679,6c0d8a86dbc5de33
67A76885,660f03d8089c1e1f
897977AA,52a0cf4343b2ae13
79766957,f45195f957f1405e
46697759,dbc8649590dad94f
6A546566,3d33a9336e0fd588
A6597679,b22ef0f6f8c54e6a
75466797,5659a444c9a7f90d
97977647,f7efea5e89f582fc
67779B86,b0784f54e86c0512
86773867,77b54f7d98f8c3c7
7978578A,3a30c877fe6e39cf
5757A778,c831c21627f5a96a
84475787,a2f81e7e351ad580
54577A45,43e678c5a1f66d61
85266778,256155870ee7abda
8659588A,b440155e93f821fc
5B664756,48ac4b3589656603
567B7857,f4fd76e61076f4cb
88595778,bcc801a7ad58722
85668977,b9b36698601e21c9
77663666,2d3f86deccf1ff14
67886775,503e89f213431973
87668656,153715397bd7c695
869A66A5,455d99076bee6361
676B7696,7a4156a645485242
46765695,9f4867de73f1bbea
68789979,95fb58709d4faf2c
78878773,fb58030d5a84ce08
87767549,3f8baaeec6bb73c1
77469764,5dbb0abeb1da8f2f
76888778,8310f49248d889bb
43877765,7c2bb31139378b3e
77886887,2544e95e55bb5751
9997966B,b36a08b7392de15b
466A7957,890c152cc8b2b5f7
68778977,d149e44fe2b52d2d
68887685,ffc324911772b66a
77587679,6bac6af3b035843a
66467675,d7694686fa3fc6f9
94A78869,e679ccdbe41c98b6
75647675,df7f96a3fdac9934
67796966,45430a64a2ec78c1
46537657,9360220e18cb5dea
78A48765,d830689246466c0c
676688A7,a7e6ac42adbf2928
78788899,58cbed483a832317
68747758,c4e11b9fd14c5fef
89766456,3cd0b7e8c35e52
76787988,43a3ed6fe7350d50
7755759B,d45bb6715beb6c4c
77768658,cbd98c281d719609
767889A6,7389efc889051b81
787664A7,167d87c6d0f669b9
69887658,a362b04b9532897e
66987665,1dc1db53ea92019e
78775649,11b9e95bd07b1595
98867786,4e97cf31158104b6
76787786,d3257ad97ca3dc85
87656674,92d26c0ec294bf81
86788869,5ba4de15434a6baf
66796865,73b788221e9ea41a
99476786,904b2b7cabbccd3c
59597868,86450e64a58e4b1c
98567889,55f141458959918f
68866786,290cc2fea59ff62e
58767574,2a5738c5469f2fc8
9A679467,8a335467d3d2538d
47699764,a06c67dd0d448d81
53755B66,77e490030e643665
785A7774,7f287aa9a60fcccf
856A6949,40059b83d8890ba2
77665796,d3a78029b8dc9aed
79697A87,2a4241c8808b7405
58576878,74d74190578286f4
88579597,d7c659db2283971e
67687987,cb8b5bbd02b53dbe
77877788,38b4d6ac5ab5ae64
77774448,9fc43bb847a233f0
93B78688,22dc98acdf293a1f
86677786,39e99c4ad4b0c1b5
A86A7885,b0280e0d4d93f188
87897663,355a7720fe6737fd
56768856,8d8ae89565197bdf
47687788,273ac804d6794a13
77486993,d5d9ccfede7152af
97678696,20fdfedd1d4bf1d
54778671,7ef9fd10d62e576e
87969658,5ceffb4ed557a00
67667878,d0012ae19b5224e5
86889977,a2d66a8a7afa8e0
46975767,86c3c6f9ab598575
78668876,88ac50f2394aa461
69577886,b9458ffb3e84e40a
79647743,dad25d1a250549ce
66A79878,e56a2f1f55cea763
77976487,d11d89a3c6e07761
A7858796,a006fea385a32d14
67878676,110f63670c2ee591
77876883,1b219b9a7a3ed51
94A84978,515b2a163766a736
63897796,bf680f5741c2b549
67695975,2f55f78ec9dcccaa
7B568766,385f169ddb4d3c5
A46B8488,e1ab2703491ae9f1
83788956,121f4f7bc4343281
66877984,c614ad9389573149
8A79B598,b16000b7b5d2ee6
48677868,b78e84efcf9543a2
88668866,66107ed795a04fb6
57999776,ad9b42d396c2cc68
66758767,dfd8630a9583f584
69867697,1e47dd0f052f6b02
97757867,271a03afe826144f
86667989,a74ca0be54a7cc15
79577766,a320031a49a434ed
76788975,d1ac9db61a779a53
59797867,6e845e963a980f78
87687588,420666920919912a
66587B98,b116c9ee70dbca28
4579A768,96571b44164d8472
96767975,318406b0c6a0f4ef
65888962,7a741305959f0e1a
9A866984,7f4e7adbd42a47b9
57767578,76cf6187edbfb910
78897686,f9fb583e4bdf2a1f
87479678,f1e484e0f98689c9
78689887,1b2fc5d3b4fbb6eb
55877875,1895e4b1bc8d34b8
78856988,9d43690e2ae89a22
69876859,6312616f3f5ee789
8A767876,9612d89dc7e96874
75766896,8b6b1893c111e1ba
97799867,82f1ce390139613e
89868758,1544121a74414f49
76586498,eec432bdc2f492ae
57644A87,b986cc2433ed917
59558777,662f2fc2194b0170
88846784,c56052742fd576fc
87649955,efd86f6d1e45e2bb
87784668,c0a920439ce612e1
75688669,a80201b2b4b511e2
68778895,b4e471eacc401f42
76745768,85509ffee360a7af
97785977,208d13c2b66274ae
875656A8,98a40e41a5c5a3bc
69699766,3e68ec1aae54c09
66A77575,df61de38ec4e983e
98998A69,16ba8f6cdaf21f51
79377968,b29fff1a83c4ea7f
96676755,31a9a0d6fb22800e
76768786,fb09351890df025
75588687,3776631a727cd502
45868985,50bbc821e7aaa183
77766869,8d9fbf2239d19e55
75967397,be623db1848502e3
976648A9,2cd2245bc84976c8
98887646,c3b6dd118ad4d222
96758767,360aeea7f83ce120
97848676,461b63e586cf7a37
58678575,f23b98fc861bd16d
56B86677,aba92a3b496639af
74776777,a1ad5ce084284f3e
85976898,475ebd7682fb5ed2
875758A5,e9b9a389bbd827ea
89667A75,184f99db722c5078
66989875,53c3def8327e4a2f
88899496,b61d017cc7be5701
67696957,f5e4db8f1f897a88
76975568,cfdc19b44144851d
78849769,ab718e587398980c
87878789,8f671256b3f0a69f
75869A77,8b0ea91eaa3265af
896667A8,e0a33353048896d2
75976778,ec211aff68f179e1
76676787,82fd2abfd492a861
78786A58,fa97b448f03bfcf1
75A69677,d2af61953f88724b
84476767,74520aff873606ef
86876789,cd9c1d640ee8d1f0
66877559,3a56659ff7e1d8dd
77549678,c9ccbf3b9b4f37b1
868A6876,d5671abae9ba2597
75A89585,80e30be0f61cc0
74589898,e6c5310f122307d0
76867663,c56b9abcf8de87c9
86767757,2270de30c48c8cda
89967676,8d88fc3360f13743
68775658,51ff28f7c11f6158
68587778,807dc22bfce009e2
96644985,912e27a768c40131
86569798,e60ffc8cb7805c6e
98895467,260469498ddf165e
68677685,d3d0ee5b46f1f3a4
87678586,b13d4c48040670bf
54A38865,1a9f16bce8383f7b
76957686,bc7a4f8a731f8c50
93937768,ad37c4026e404ead
87776597,b8d171eb6d72b3c6
8688788A,e2c04bcded12209c
99766496,6b7aef500fa5ad44
76AA4656,583e32193ecb9d05
68586757,c619b3c9703cac09
897A5797,f7e266f7697a866a
85865769,23aef789ae4d88ca
7676A888,f3fa2fe18db39c99
7766975A,cd23ff01ae83dae6
67768965,ed3192919a94cb64
66A98655,583dc4760622262a
77787587,f9db2127c9c647bb
799975A9,68206c644fd59e6e
88579776,83061d4df3ef5e2a
7787B878,6a7f6be6283fb057
89977886,15cfe310451ae566
57767886,1807884b00b44354
87797779,9a9c727d0694e547
86657865,49b0361684c60d24
A8785798,cfceeaa578152ea8
78788657,3e5b2807748d319d
97788777,7587cebd1c78ddf
86969976,911953bf3d92f474
88776685,c56f599b0a85da3
6A856888,760f37bfbe2810fc
57799895,7450cb7621c426a2
66797874,b2ef4f685f678462
99578879,1d28e705b3110b01
A8957568,b1ad994924a8d4d3
86857676,2c649d0ffe318e65
58789667,c6ca0de38b576292
8A7A8949,b05b61b04eebf6cc
89666775,b1d619d1284c2d9a
75876657,100bd320951e4e0e
659877A8,4917e3531f112634
7587866A,953dd2d29bf76124
79A74655,b3215e97a7338aa1
99588576,4924353d9628344c
A8897758,765647e85d265b04
6787A887,cca1eb145ab170c9
47744697,dbb52e2dbf55120
86877588,4534d88e0b75afac
57A88877,1d8a14e2a2e35b0b
75877675,763283b34a426529
85676695,358d251b1ed4eef3
89698697,62dcf2be3fdeb3d7
56787668,77c7f3c35c8d745d
85656985,a2cbf69871e1b999
A7676578,5b7baa90b61852d7
78797458,745eee521f79aa6b
6A756786,4ef42bf9f5fef7c
7B688665,73b0e03db15d7fc3
65777696,acd890b812028581
7688A79A,1d471add62e89115
59988668,acf058151634b746
76868999,50fa1c432c0606f6
88445665,9f77166d0410c006
64687787,a1b9558dd8ff212b
6577787B,81c38d8162da6014
77786886,e8de6162dd9ed680
89676858,6387b1ae5211bd76
65676A77,eb604d4d9a980fb
86947593,d8a5db7acb6b28b1
66566794,bf19ab5ffe7de8da
6845A579,e19a2f92eb2b0c92
4A788785,36d1e5570f7a8f21
56798975,735ed7f3f3dab123
85666768,ea7dd04d7a868087
98885757,8fac9e5b8478b760
58867567,55dd9e82551e7b22
67698494,1e41606366df571f
74756877,64bb52f0827f94e2
87788545,f6a700b15413ef55
96696889,9328473aacb300f2
87764885,98f23d37798195d9
84776567,5aa6e9de1403971e
79648756,c078438cc708eb0d
66978779,b37e1f3ed3b1915
6886A466,a7df3f482c38aab4
87678856,146f287698a5b600
66787857,2c7bc7fb80585da3
866A3696,b19833db90f4fa9d
54787887,423fff21be209882
894677A6,2dddb4ef0ffc4ba3
97684797,3221777a758c9033
88667787,6a31e1d69abd85d5
85885779,d6b91a1e9823fa6a
86886787,adb7106d8dc88249
43788876,d6b3b02d28d6c4f7
97676576,493b39e9f8ed05bc
8876874A,61a95bbf54cdbabd
B7686678,d20ec90a6de99733
A5467785,4b2c22eb874ec4fe
85788767,10eafb44f76bd6ac
68757857,2aebcb9c04cc70a7
78687489,cc2f248bcc361c71
77587799,9fb8627d74f529b6
89655969,4b98f93b97109fc9
94754976,8062b9955aea1c13
89876769,2f812d5b6867fb43
78878894,c38ebf6844a5528d
68498676,7eee2eb7321ec8bb
86876696,6b962c3321a0fc2c
66479878,5ef3c1e8bc69a99a
77789779,c2db48b3e00611fa
59889786,7cc92204ef68d3be
68879776,d6ad6aa3ad978abd
89677666,56998a2c4770b605
97746875,fbbe0bc710fadbd7
53779778,ee4487da1a04aafa
878898A7,ecbc7516588419d5
A677A776,4b38f7a2217ff2c7
97669776,3e28a7cbeffc39de
86867898,2b66a60dd986e1d7
66755757,c990669e0f2c5676
76797697,decf5c19e2315f67
77679894,dd05039f7f7abfb0
76A65868,ffb3f8bc82f19f24
56866846,f3ac76e2f3467d3
94966676,aefeb6308a68f4cf
94485778,8610fc7dc9a4d9e6
9A688866,cd557c0ed603b3b5
67979687,e51eef40caa7ad11
7A768768,59c2a3cf1f723441
8A888887,919daa697aca6f89
77786585,a5c4abcbccc06c2
7389A668,6c25e8118f3d2f5b
78A75687,dec4ff5e73ad8db6
685675A8,b41176b81976855e
75585358,667593b7c975a072
86886675,2015a59edd115a15
66677665,7002fc447a754b9c
8A867595,21114559b22f8061
47669986,3a884d47573b026a
88686985,8b56cfba781cc127
66676674,65973dd8c91d24e3
96456957,51bd9fd6ebce7b39
878A9466,60297f712578d38a
B9669A86,86be711a47cf8a9a
9847987A,6dfe171c33a177e1
77657988,117cac56619cbcee
86AB6698,b95c9f394f5c97d5
57878569,a67641b86cb9a20f
6853774A,7eab7cf0a613343f
63758558,c24f4256d12a18a8
76767474,1ca020f137e73855
96899678,95c31c0c0b3d8805
66677554,594cccac4940df5d
78684575,5ed85dd942cfe07a
85767786,dc425254ff3166cd
75479567,ccf89efc71cb6ffb
95567967,51efd1e13b8fbdde
65688575,d77cd1fb43db6ca3
65884977,ee90f48648caddc4
87857866,b619f726e7626817
78777649,b44aae113ddb9ba5
75677757,471113adf46bbc57
96788757,6b3e90da38c10a4
68588496,85707cbd2805857e
58897546,51f962fffcf711f1
66889864,928b8352faf794b1
946A9AA7,b388d9ef5d8cb2fe
7686A757,dcaa06126306cfde
A762777B,9e4581125a1c737d
48758878,3bfb1543a33d48a1
87798968,fd84a84887b24b5c
776676A6,7c0de7edd12b7194
8A797754,fc999b3a9dd06649
69776877,90b839d77a8e658b
88989678,fa2f1b59f5eaf77
66377988,bec06c78ae2240bf
87999656,1e9dce79fee52bec
65979548,133a26d20727acb
99867757,4ac331958d541a76
89786876,602b64a9d8fd5f71
76B77886,fa03b7a52ee657cb
9A77A558,41732055e8e6c15f
85677595,3f58c84e9b43437d
776A7866,c0fbfe65895b0b85
96777799,a3e9bf8751bae9db
86879573,212ef47d864d1b89
87487567,70094a5bacd3139
76689767,ca4dc246ff9b7da9
6779A767,e8ec238f94118493
5677485A,631e7bf1cb9b2cbe
79765757,4a6412417f0108b0
88787475,329f3e56baba1f37
75657878,cecd172c20faea1e
75788777,1c00c56835744091
87756657,54c8d07f20965410
98547A84,7d7b4a691112aae0
769B778B,d30b9517bc188d04
97457866,429193d263cc9f1c
87B85A77,2b7dfe7f79823593
8A687677,d37607007491e2c2
78856888,615ecb0756d2302c
67A98546,a8c1215a3bc4b0cb
56879894,9a70c95937d447c3
77885778,fec5357b64b38688
89979787,84153c351df9f95c
95797766,a5f8d4a32035394a
65657798,a7e3a76c8759e2af
66867867,a556b4b63d3a02f0
88775767,e2d4bd893f4b7783
679A8687,27e60a5e6e65a122
96878658,b0f32a7feb91c748
74885847,b74f02d21b0cc4d7
67A99856,536daa2ad42bbf9
88876577,afd0819ee146c0b0
68868776,2f80cffaef424b91
59897B97,f08377e66c3e1286
68657975,fa6f726993ef677
879A576B,28e127559e4d651
87857877,dec9b98f1272fd37
89755768,efe78122633be4c9
867A6867,67049e5d9edd6c09
678A8698,61d715bd72f33485
89784767,a55d198df78cf3f6
8A7A7796,7ddc27796bd741e0
39667787,d785f8de5b5a21f
96867977,93a5352628f74f50
5787AB77,856a3d3af9156c09
55778866,90bc9d609e7d9fcc
58669776,19632ea687accd36
97776679,a0eb88297b0b2a9f
9669AA87,41e0fa80ff3b13d4
66659795,e921577b13bb69fc
78889787,a0d691790ce16ab5
68775877,aa39f2dc57f5fbb9
87995979,52beb0727677b46a
97989769,8d568b5073c44797
78967799,6d8dad9402c36627
86655756,bfd1cdeb4672a3b6
6688B968,1645183aadc0eda3
79768776,6db62b5c2f4734c6
87765777,438bf0122219aafd
78A96858,fe00b31542893dad
88977658,32c8c6dcd87dfa2c
9776A679,7728d5725aa8c7e2
86958676,8503cf59ff240ba6
A8676486,cf4e875e99627de1
99696565,8c5d6a9a4ccc085a
795997A6,74b8a92d8fa8236e
D8679877,515f9d00460111c7
87585859,decf2ae8bc4ec5f1
8B897867,5cf0cce302ae6382
857A8747,3fdf89d72453aa96
87685768,4d38cddef9656891
98768577,38fc14d93da69169
66678739,2bcd76f458392b6f
85959A75,414392ffee4035f2
97678987,fd63866c2b76193a
69778998,7d39f56fccdf844b
67776548,1ff944438cd6cf8f
965687A5,7c554e2f594e8ddf
84879A76,67fb9e2b00ce576
79A96968,3bb1e122020ac7a0
47797866,6dfdde93d6c09a2c
66654566,a3401f3a22ae3372
67675597,a8839a871b9fe2f
75856898,ca37d60578a3b2e
96877978,455b841c286139a1
9866B976,50a1222c669e5c21
38677578,a439850aeac25549
88757785,96dac75d39a7e5ed
76587976,1e28458a4e022ff1
99587788,272a6bbb50402c26
A8767986,1bc49142564fd75f
87787A87,d84e0037712e53c7
567898A8,73d62486493678f5
8A857765,3d802e76abd55817
88476888,365ceb742c341313
68584878,eedc659eba589b84
48666583,b922a1a5ddbda54a
86896886,a70638ff4737650f
667A7886,9ee64cd7623cfb4c
78647977,e7d5359af21d17e
76787867,2102edd04655c2c0
